,item_id,item_title,option1,option2,option3,sku,requires_shipping,taxable,available,price,grams,compare_at_price,position,product_id,item_created_at,item_updated_at,featured_image.id,featured_image.product_id,featured_image.position,featured_image.created_at,featured_image.updated_at,featured_image.alt,featured_image.width,featured_image.height,featured_image.src,featured_image.variant_ids,featured_image,id,title,handle,published_at,created_at,updated_at,vendor,product_type,tags,images,options,product_url,description
37,49242466451735,12 oz / Chemex,12 oz,Chemex,,HEAB-12OZ-CX,True,False,True,25.50,360,,5,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
38,49242466484503,12 oz / Filter,12 oz,Filter,,HEAB-12OZ-FLTR,True,False,True,25.50,360,,6,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
39,49242466517271,12 oz / Aeropress,12 oz,Aeropress,,HEAB-12OZ-AERO,True,False,True,25.50,360,,7,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
40,49242466550039,12 oz / French Press,12 oz,French Press,,HEAB-12OZ-FP,True,False,True,25.50,360,,8,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
41,49242466582807,5 lbs / Whole bean,5 lbs,Whole bean,,HEAB-5LBSR-WB,True,False,True,127.00,2310,,9,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
42,49242466615575,5 lbs / Espresso,5 lbs,Espresso,,HEAB-5LBSR-ESP,True,False,True,127.00,2310,,10,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
43,49242466648343,5 lbs / Moka Pot,5 lbs,Moka Pot,,HEAB-5LBSR-MP,True,False,True,127.00,2310,,11,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
44,49242466681111,5 lbs / Pourover,5 lbs,Pourover,,HEAB-5LBSR-PO,True,False,True,127.00,2310,,12,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
45,49242466713879,5 lbs / Chemex,5 lbs,Chemex,,HEAB-5LBSR-CX,True,False,True,127.00,2310,,13,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
46,49242466746647,5 lbs / Filter,5 lbs,Filter,,HEAB-5LBSR-FLTR,True,False,True,127.00,2310,,14,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
47,49242466779415,5 lbs / Aeropress,5 lbs,Aeropress,,HEAB-5LBSR-AERO,True,False,True,127.00,2310,,15,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
48,49242466812183,5 lbs / French Press,5 lbs,French Press,,HEAB-5LBSR-FP,True,False,True,127.00,2310,,16,9520953229591,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9520953229591,Light Roast Coffee - HEART,light-roast-coffee-heart-blend,2024-07-24T17:00:03-04:00,2024-06-22T12:50:31-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 45899459526935, 'created_at': '2024-07-22T14:16:41-04:00', 'position': 1, 'updated_at': '2024-09-28T12:37:39-04:00', 'product_id': 9520953229591, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Heart-blend-retail-bag-mikko.jpg?v=1727541459', 'width': 3499, 'height': 3499}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/light-roast-coffee-heart-blend,
49,49078029484311,Default Title,Default Title,,,E567,True,True,False,95.00,700,,2,9461760524567,2024-06-03T14:26:34-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9461760524567,TIMEMORE Chestnut C3s Grinder,timemore-chestnut-c3s-grinder,2024-06-16T11:21:25-04:00,2024-06-03T14:26:33-04:00,2026-08-03T04:23:48-04:00,Mikko,,['brewing gear'],"[{'id': 52395843780887, 'created_at': '2026-03-19T10:48:12-04:00', 'position': 1, 'updated_at': '2026-03-19T10:48:13-04:00', 'product_id': 9461760524567, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_chestnut-c3s_black_angle.webp?v=1773931693', 'width': 1065, 'height': 1420}, {'id': 52395849974039, 'created_at': '2026-03-19T10:48:39-04:00', 'position': 2, 'updated_at': '2026-03-19T10:48:41-04:00', 'product_id': 9461760524567, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_chestnut-c3s_black_close-up_02.webp?v=1773931721', 'width': 1065, 'height': 1420}, {'id': 52395857019159, 'created_at': '2026-03-19T10:49:07-04:00', 'position': 3, 'updated_at': '2026-03-19T10:49:09-04:00', 'product_id': 9461760524567, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_chestnut-c3s_black_in-use_02.webp?v=1773931749', 'width': 1065, 'height': 1420}, {'id': 52395864064279, 'created_at': '2026-03-19T10:49:36-04:00', 'position': 4, 'updated_at': '2026-03-19T10:49:38-04:00', 'product_id': 9461760524567, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_chestnut-c3s_black_in-use_01.webp?v=1773931778', 'width': 1065, 'height': 1420}]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",https://mikkocoffee.com/products/timemore-chestnut-c3s-grinder,
50,49077974106391,Default Title,Default Title,,,E566,True,True,False,75.00,522,,2,9461744238871,2024-06-03T14:18:23-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9461744238871,TIMEMORE Black Mirror BASIC 2 Coffee Scale,timemore-black-mirror-basic-2-coffee-scale,2024-06-16T11:04:36-04:00,2024-06-03T14:18:21-04:00,2026-08-03T04:23:48-04:00,Mikko,,['brewing gear'],"[{'id': 45375102484759, 'created_at': '2024-06-16T10:54:18-04:00', 'position': 1, 'updated_at': '2026-03-19T10:55:51-04:00', 'product_id': 9461744238871, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_mirror_basic_2_scale_black.webp?v=1773932151', 'width': 1000, 'height': 1333}, {'id': 45375101796631, 'created_at': '2024-06-16T10:54:15-04:00', 'position': 2, 'updated_at': '2026-03-19T10:55:51-04:00', 'product_id': 9461744238871, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_mirror_basic_2_scale_black_in-use.webp?v=1773932151', 'width': 1000, 'height': 1333}, {'id': 52395919540503, 'created_at': '2026-03-19T10:55:11-04:00', 'position': 3, 'updated_at': '2026-03-19T10:55:51-04:00', 'product_id': 9461744238871, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_mirror_basic_2_scale_black_in-use_01.webp?v=1773932151', 'width': 1065, 'height': 1420}, {'id': 52395918950679, 'created_at': '2026-03-19T10:54:56-04:00', 'position': 4, 'updated_at': '2026-03-19T10:55:51-04:00', 'product_id': 9461744238871, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/timemore_mirror_basic_2_scale_black_in-use_03.webp?v=1773932151', 'width': 1065, 'height': 1420}]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",https://mikkocoffee.com/products/timemore-black-mirror-basic-2-coffee-scale,
51,49077858959639,Default Title,Default Title,,,E564,True,True,True,85.00,530,,2,9461715992855,2024-06-03T14:03:42-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9461715992855,HARIO V60 Drip Kettle (1000ml/34oz),hario-buono-kettle,2024-06-16T10:50:06-04:00,2024-06-03T14:03:41-04:00,2026-08-03T04:23:48-04:00,Mikko,,['brewing gear'],"[{'id': 45375072895255, 'created_at': '2024-06-16T10:45:33-04:00', 'position': 1, 'updated_at': '2024-09-28T12:59:11-04:00', 'product_id': 9461715992855, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_buono-kettle_pourover.webp?v=1727542751', 'width': 1000, 'height': 1333}, {'id': 45375073321239, 'created_at': '2024-06-16T10:45:36-04:00', 'position': 2, 'updated_at': '2024-09-28T12:56:58-04:00', 'product_id': 9461715992855, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_buono-kettle_stove.webp?v=1727542618', 'width': 1000, 'height': 1333}]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",https://mikkocoffee.com/products/hario-buono-kettle,
52,49077918826775,Default Title,Default Title,,,HARVRS6,True,True,False,39.00,384,,2,9461728182551,2024-06-03T14:09:48-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9461728182551,HARIO V60-02 Range Server (600ml/20oz),hario-v60-02-range-server-600ml-20oz,2024-06-16T10:36:26-04:00,2024-06-03T14:09:47-04:00,2026-08-03T04:23:48-04:00,Mikko,,['brewing gear'],"[{'id': 45375039209751, 'created_at': '2024-06-16T10:32:02-04:00', 'position': 1, 'updated_at': '2024-09-28T13:41:27-04:00', 'product_id': 9461728182551, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_v60-02-range-server-use.webp?v=1727545287', 'width': 1000, 'height': 1333}, {'id': 45375039537431, 'created_at': '2024-06-16T10:32:07-04:00', 'position': 2, 'updated_at': '2024-09-28T13:04:01-04:00', 'product_id': 9461728182551, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_v60-02-range-server.webp?v=1727543041', 'width': 1000, 'height': 1333}]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",https://mikkocoffee.com/products/hario-v60-02-range-server-600ml-20oz,
53,49077903786263,Default Title,Default Title,,,E563,True,True,True,8.50,72,,2,9461724807447,2024-06-03T14:08:05-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9461724807447,HARIO V60-02 Filters (40-Pack) - White,hario-v60-02-filters-white-40-pack,2024-06-16T10:30:32-04:00,2024-06-03T14:08:03-04:00,2026-08-03T04:23:48-04:00,Mikko,,['brewing gear'],"[{'id': 45375035310359, 'created_at': '2024-06-16T10:30:20-04:00', 'position': 1, 'updated_at': '2026-03-18T08:50:37-04:00', 'product_id': 9461724807447, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_vcf-02-40w_v60-02-filters-40-pack-white_jpg.webp?v=1773838237', 'width': 1000, 'height': 1333}, {'id': 52395682988311, 'created_at': '2026-03-19T10:23:23-04:00', 'position': 2, 'updated_at': '2026-03-19T10:23:24-04:00', 'product_id': 9461724807447, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_vcf-02-100w-paper-filter_white_in-dripper_50028bfa-0472-4bb0-adc7-4d49342806bb.webp?v=1773930204', 'width': 1065, 'height': 1420}]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",https://mikkocoffee.com/products/hario-v60-02-filters-white-40-pack,
54,49077942190359,Default Title,Default Title,,,E565,True,True,True,16.00,175,,2,9461734899991,2024-06-03T14:13:35-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9461734899991,HARIO V60-02 Plastic Dripper - White,hario-v60-02-dripper-plastic,2024-06-15T14:33:55-04:00,2024-06-03T14:13:34-04:00,2026-08-03T04:23:48-04:00,Mikko,,['brewing gear'],"[{'id': 47998538973463, 'created_at': '2025-01-23T15:19:46-05:00', 'position': 1, 'updated_at': '2025-01-23T15:19:48-05:00', 'product_id': 9461734899991, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_v60-02-plastic-dripper_white_jpg.webp?v=1737663588', 'width': 1065, 'height': 1420}, {'id': 52395707171095, 'created_at': '2026-03-19T10:31:09-04:00', 'position': 2, 'updated_at': '2026-03-19T10:31:10-04:00', 'product_id': 9461734899991, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/hario_v60-02-plastic-dripper_white_pourover.webp?v=1773930670', 'width': 1065, 'height': 1420}]","[{'name': 'Title', 'position': 1, 'values': ['Default Title']}]",https://mikkocoffee.com/products/hario-v60-02-dripper-plastic,
55,48736109822231,12 oz / Whole bean,12 oz,Whole bean,,SOLB-12OZ-WB,True,False,True,24.75,360,,1,9333036810519,2024-04-28T10:51:40-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9333036810519,Light Roast Coffee - SOL,coffee-sol,2024-05-12T13:18:54-04:00,2024-04-28T10:51:40-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 44835771875607, 'created_at': '2024-04-28T10:53:31-04:00', 'position': 1, 'updated_at': '2024-05-19T10:48:30-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Sol_blend-roasted-coffee-retail-bag.jpg?v=1716130110', 'width': 4036, 'height': 4036}, {'id': 49177526862103, 'created_at': '2025-05-20T10:33:37-04:00', 'position': 2, 'updated_at': '2025-05-20T10:33:38-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/yambrasbamba.jpg?v=1747751618', 'width': 1800, 'height': 1232}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/coffee-sol,
56,48736109854999,12 oz / Espresso,12 oz,Espresso,,SOLB-12OZ-ESP,True,False,True,24.75,360,,2,9333036810519,2024-04-28T10:51:40-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9333036810519,Light Roast Coffee - SOL,coffee-sol,2024-05-12T13:18:54-04:00,2024-04-28T10:51:40-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 44835771875607, 'created_at': '2024-04-28T10:53:31-04:00', 'position': 1, 'updated_at': '2024-05-19T10:48:30-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Sol_blend-roasted-coffee-retail-bag.jpg?v=1716130110', 'width': 4036, 'height': 4036}, {'id': 49177526862103, 'created_at': '2025-05-20T10:33:37-04:00', 'position': 2, 'updated_at': '2025-05-20T10:33:38-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/yambrasbamba.jpg?v=1747751618', 'width': 1800, 'height': 1232}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/coffee-sol,
57,48736109887767,12 oz / Moka Pot,12 oz,Moka Pot,,SOLB-12OZ-MP,True,False,True,24.75,360,,3,9333036810519,2024-04-28T10:51:41-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9333036810519,Light Roast Coffee - SOL,coffee-sol,2024-05-12T13:18:54-04:00,2024-04-28T10:51:40-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 44835771875607, 'created_at': '2024-04-28T10:53:31-04:00', 'position': 1, 'updated_at': '2024-05-19T10:48:30-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Sol_blend-roasted-coffee-retail-bag.jpg?v=1716130110', 'width': 4036, 'height': 4036}, {'id': 49177526862103, 'created_at': '2025-05-20T10:33:37-04:00', 'position': 2, 'updated_at': '2025-05-20T10:33:38-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/yambrasbamba.jpg?v=1747751618', 'width': 1800, 'height': 1232}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/coffee-sol,
58,48736109920535,12 oz / Pourover,12 oz,Pourover,,SOLB-12OZ-PO,True,False,True,24.75,360,,4,9333036810519,2024-04-28T10:51:41-04:00,2026-08-03T04:23:48-04:00,,,,,,,,,,,,9333036810519,Light Roast Coffee - SOL,coffee-sol,2024-05-12T13:18:54-04:00,2024-04-28T10:51:40-04:00,2026-08-03T04:23:48-04:00,Mikko,Coffee beans,"['blend', 'coffee', 'light roast']","[{'id': 44835771875607, 'created_at': '2024-04-28T10:53:31-04:00', 'position': 1, 'updated_at': '2024-05-19T10:48:30-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/Sol_blend-roasted-coffee-retail-bag.jpg?v=1716130110', 'width': 4036, 'height': 4036}, {'id': 49177526862103, 'created_at': '2025-05-20T10:33:37-04:00', 'position': 2, 'updated_at': '2025-05-20T10:33:38-04:00', 'product_id': 9333036810519, 'variant_ids': [], 'src': 'https://cdn.shopify.com/s/files/1/0748/8287/5671/files/yambrasbamba.jpg?v=1747751618', 'width': 1800, 'height': 1232}]","[{'name': 'Size', 'position': 1, 'values': ['12 oz', '5 lbs']}, {'name': 'Grind', 'position': 2, 'values': ['Whole bean', 'Espresso', 'Moka Pot', 'Pourover', 'Chemex', 'Filter', 'Aeropress', 'French Press']}]",https://mikkocoffee.com/products/coffee-sol,
